date,tplb,d2m,u10,v10,t2m,sst,sp
2020/1/5 7:00,195.0915316,296.2412448,-4.77195797,-5.561106618,298.2741251,298.3976876,101356.7366
2020/1/5 8:00,231.9247318,296.304526,-4.680710941,-5.517839936,298.2605499,298.3978468,101357.82
2020/1/5 9:00,255.1085759,296.3483715,-4.572227618,-5.501978291,298.234877,298.3979883,101373.5874
2020/1/5 10:00,270.2526706,296.3608371,-4.427472275,-5.535725872,298.2068158,298.3981404,101397.3064
2020/1/5 11:00,279.3993909,296.375316,-4.408046667,-5.528263857,298.1778096,298.3983336,101428.3167
2020/1/5 12:00,284.378081,296.3835665,-4.492769568,-5.495600892,298.1492958,298.3986064,101453.306
2020/1/5 13:00,286.3069338,296.3847937,-4.656454018,-5.422891385,298.1166712,298.3990135,101470.0237
2020/1/5 14:00,286.5581638,296.3789035,-4.865461253,-5.290197278,298.0835818,298.3996362,101472.7638
2020/1/5 15:00,284.9303038,296.365465,-5.081764538,-5.120274368,298.0531222,298.4005991,101459.8656
2020/1/5 16:00,280.2610052,296.3401604,-5.22208208,-4.945642049,298.0231408,298.4020949,101436.5552
2020/1/5 17:00,272.7593227,296.3047203,-5.250467014,-4.822816831,297.9945133,298.4044225,101409.9437
2020/1/5 18:00,268.7484398,296.2639412,-5.177918204,-4.779299283,297.9720516,298.4080477,101383.4794
2020/1/5 19:00,267.4465892,296.2255588,-5.040040246,-4.797052005,297.9623506,298.4136953,101368.5106
2020/1/5 20:00,268.5934007,296.2016592,-4.877407164,-4.851769708,297.9675933,298.4224949,101366.1608
2020/1/5 21:00,272.4182368,296.1932352,-4.693415022,-4.947249671,297.9930432,298.4362065,101377.5255
2020/1/5 22:00,279.6860645,296.2001638,-4.469448477,-5.105650571,298.0428741,298.4575723,101395.5492
2020/1/5 23:00,291.8436465,296.2133722,-4.353484495,-5.185975589,298.1089095,298.4712834,101422.1641
2020/1/6 0:00,311.2952868,296.2307482,-4.323956409,-5.195685048,298.1873134,298.4800822,101448.4326
2020/1/6 1:00,334.080581,296.245784,-4.334157531,-5.139637681,298.272692,298.4857282,101468.1782
2020/1/6 2:00,355.069029,296.2684817,-4.28220362,-5.012311854,298.3495009,298.4893507,101478.6382
2020/1/6 3:00,368.0360309,296.3071838,-4.147947117,-4.868601377,298.4077207,298.4916743,101468.6087
2020/1/6 4:00,374.3844514,296.3674576,-3.962781726,-4.711411881,298.4406695,298.4931636,101440.0083
2020/1/6 5:00,375.2479134,296.4493374,-3.763885013,-4.574788551,298.4502639,298.4941165,101405.5378
2020/1/6 6:00,361.9755391,296.5517457,-3.564844251,-4.465533763,298.4392474,298.4947236,101367.4384
2020/1/6 7:00,341.9133534,296.6437541,-3.360591331,-4.37171382,298.4163207,298.4951063,101344.9818
2020/1/6 8:00,299.6197766,296.7096045,-3.124171684,-4.287252991,298.3850535,298.4953411,101333.1833
2020/1/6 9:00,226.6156841,296.7418894,-2.870537798,-4.225156734,298.3529365,298.495475,101338.6685
2020/1/6 10:00,189.032183,296.7359281,-2.60617309,-4.182777215,298.3228011,298.4955349,101354.1281
2020/1/6 11:00,179.5022403,296.7394255,-2.415982147,-4.05392435,298.2939347,298.4955325,101383.9838
2020/1/6 12:00,173.7445997,296.7508398,-2.282031656,-3.845787872,298.2683523,298.4954675,101413.191
2020/1/6 13:00,167.7844629,296.7665455,-2.126086689,-3.647998339,298.2424036,298.4953269,101437.7051
2020/1/6 14:00,160.7903645,296.781738,-1.901288278,-3.565089797,298.2129147,298.4950826,101449.3693
2020/1/6 15:00,151.4519248,296.7907631,-1.652853019,-3.584272433,298.1713306,298.4946856,101443.4183
2020/1/6 16:00,144.6160771,296.7914867,-1.451870942,-3.658046368,298.1184058,298.4940567,101431.2928
2020/1/6 17:00,139.0040916,296.7845969,-1.271006837,-3.849585953,298.0627057,298.49307,101410.9535
2020/1/6 18:00,139.6435385,296.7699383,-1.124497903,-4.147758648,298.0148982,298.4915281,101383.8439
2020/1/6 19:00,141.1858429,296.7523889,-1.137524665,-4.458627302,297.9874128,298.4891228,101357.9235
2020/1/6 20:00,148.7152146,296.7331928,-1.38320737,-4.652145814,297.9755769,298.4853729,101341.8398
2020/1/6 21:00,158.165821,296.7198523,-1.868846678,-4.659532288,297.9735415,298.4795284,101337.1584
2020/1/6 22:00,170.727068,296.7031115,-2.39724099,-4.466513077,297.9787005,298.4704205,101341.3132
2020/1/6 23:00,182.6932072,296.67385,-2.883959834,-4.08348727,297.9931853,298.4645765,101355.5854
2020/1/7 0:00,195.7091297,296.6258077,-3.194253935,-3.620235857,298.0287806,298.4608276,101375.8385
2020/1/7 1:00,204.9898958,296.5601745,-3.250482795,-3.261208467,298.080694,298.4584241,101395.4867
2020/1/7 2:00,212.3712495,296.4848086,-3.040239393,-3.156717079,298.144464,298.4568852,101405.3999
2020/1/7 3:00,219.3158553,296.4276934,-2.616234055,-3.324949086,298.2017825,298.4559031,101397.0958
2020/1/7 4:00,227.1990284,296.392822,-2.1180716,-3.701982553,298.2467951,298.4552816,101373.1382
2020/1/7 5:00,237.5974033,296.3772269,-1.68530842,-4.246258841,298.2773257,298.4548961,101344.6903
2020/1/7 6:00,252.577049,296.3759556,-1.425344794,-4.883455583,298.2900425,298.4546697,101315.1121
2020/1/7 7:00,267.9702712,296.3789744,-1.416426196,-5.461141215,298.2752106,298.4545571,101299.8253
2020/1/7 8:00,285.7468154,296.3690938,-1.597932579,-5.910800185,298.2327041,298.4545357,101297.9169
2020/1/7 9:00,301.6588796,296.3382257,-1.868979013,-6.26723599,298.181877,298.4546013,101316.2536
2020/1/7 10:00,317.8888264,296.2792457,-2.168023922,-6.527356339,298.1279576,298.4547669,101339.3956
2020/1/7 11:00,337.6962515,296.1955023,-2.493379022,-6.588446879,298.0828861,298.4550658,101364.4657
2020/1/7 12:00,356.5320104,296.115884,-2.836052522,-6.504144861,298.0392974,298.4555576,101385.9272
2020/1/7 13:00,378.163255,296.0525829,-3.169524453,-6.355887431,297.9931469,298.4563408,101399.9449
2020/1/7 14:00,405.8549566,296.0105961,-3.440007781,-6.229675855,297.947208,298.457572,101409.3224
2020/1/7 15:00,425.7431255,295.9803038,-3.593831127,-6.156854536,297.8967827,298.4594975,101407.3788
